OrderID,OrderDate,CustomerID,CustomerType,Region,State,Product,Category,Quantity,UnitPrice,Discount,SalesChannel,PaymentMethod,ShippingMethod,Returned,CustomerRating
ORD-107754,########,CUST-6361,Returning,Southwest,OK,Standing Desk,Home & Office,2,344.94,0,Corporate,PayPal,Standard,No,3
ORD-102585,########,CUST-6630,VIP,Southeast,GA,Bluetooth Speaker,Electronics,1,67.84,0.1,Marketplace,Debit Card,Express,No,4
ORD-110998,########,CUST-2367,New,Midwest,MO,Jeans,Clothing,1,67.29,0,Online,Credit Card,Standard,No,3
ORD-102462,########,CUST-5833,New,West,NV,T-Shirt,Clothing,2,26.59,0.1,Marketplace,Bank Transfer,Express,No,3
ORD-102454,########,CUST-2669,New,Southwest,NM,Smart Watch,Electronics,3,141.49,0,Online,PayPal,Express,No,
ORD-106875,########,CUST-6206,New,Northeast,MA,Standing Desk,Home & Office,2,335.72,0,Online,Bank Transfer,Standard,No,
ORD-105793,########,CUST-1174,New,West,CA,Wireless Mouse,Electronics,2,36.87,0.1,Retail Store,Credit Card,Standard,No,
ORD-111402,8/3/2025,CUST-6100,New,Midwest,MN,Desk Lamp,Home & Office,2,45.48,0.05,Retail Store,PayPal,Standard,No,4
ORD-104452,1/1/2026,CUST-3144,New,Southeast,NC,Bluetooth Speaker,Electronics,1,73.91,0.1,Marketplace,Debit Card,Standard,No,3
ORD-110698,########,CUST-4516,Returning,West,NV,Wireless Mouse,Electronics,5,35.4,0.05,Online,Bank Transfer,2-Day,No,4
ORD-112315,7/9/2026,CUST-5922,New,Southwest,TX,USB-C Hub,Electronics,1,42.71,0.05,Online,Credit Card,Standard,Yes,2
ORD-107990,4/7/2025,CUST-4464,Returning,Midwest,IL,Mechanical Keyboard,electronics,2,94.03,0.05,Retail Store,PayPal,Standard,No,
ORD-111859,########,CUST-3458,VIP,Midwest,MO,Bluetooth Speaker,ELECTRONICS,1,67.75,0.05,Retail Store,Bank Transfer,2-Day,No,5
ORD-101979,########,CUST-2921,VIP,West,WA,Smart Watch,Electronics,1,160.12,0,Online,Apple Pay,Standard,No,4
ORD-103459,########,CUST-2162,New,Southeast,TN,Monitor Stand,HOME & OFFICE,2,61.48,0,Retail Store,Credit Card,Standard,No,5
ORD-109051,########,CUST-5449,Returning,Northeast,PA,Wireless Headphones,Electronics,1,95.36,0.2,Retail Store,Apple Pay,2-Day,No,4
ORD-111714,########,CUST-3434,New,Southeast,VA,Wireless Mouse,Electronics,1,32.31,0.1,Online,Apple Pay,Express,No,5
ORD-108212,########,CUST-6462,New,West,OR,Mechanical Keyboard,ELECTRONICS,1,89.1,0.1,Marketplace,Debit Card,2-Day,No,1
ORD-106018,########,CUST-4251,Returning,Midwest,OH,Water Bottle,Fitness,2,20.56,0.05,Online,Credit Card,2-Day,No,4
ORD-105314,########,CUST-6526,Returning,SOUTHWEST,NM,Bluetooth Speaker,Electronics,2,71.96,0,Corporate,PayPal,Standard,No,
ORD-111432,1/9/2026,CUST-2440,Returning,Northeast,NJ,Standing Desk,Home & Office,3,342.76,0,Online,PayPal,Standard,Yes,5
ORD-100115,########,CUST-1529,New,West,OR,Mechanical Keyboard,Electronics,2,93.21,0,Marketplace,PayPal,Standard,Yes,3
ORD-101997,########,CUST-6623,New,Southwest,NM,Mechanical Keyboard,Electronics,5,95.86,0.05,Retail Store,Bank Transfer,Express,Yes,4
ORD-111021,########,CUST-1510,Returning,midwest,IL,Desk Lamp,Home & Office,3,43.73,0.1,Retail Store,PayPal,Express,No,5
ORD-104829,########,CUST-2289,New,Southwest,NM,Backpack,Clothing,4,49.72,0,Retail Store,Apple Pay,Express,No,4
ORD-109324,########,CUST-4102,New,Southeast,GA,Yoga Mat,Fitness,2,37.33,0,Corporate,Apple Pay,Standard,No,4
ORD-109666,########,CUST-4437,New,Midwest,IL,Desk Organizer,HOME & OFFICE,3,26.57,0,Online,Debit Card,Standard,No,4
ORD-110261,########,CUST-4266,VIP,West,WA,Desk Lamp,Home & Office,3,44.19,0.05,Corporate,Debit Card,Standard,No,3
ORD-105768,########,CUST-5309,Returning,Southeast,NC,Water Bottle,Fitness,1,19.63,0.1,Online,Bank Transfer,2-Day,No,5
ORD-107763,########,CUST-5665,returning,Midwest,MO,Notebook Set,Home & Office,1,18.78,0.05,Online,Debit Card,2-Day,No,5
ORD-104533,########,CUST-2919,Returning,Southwest,OK,Notebook Set,Home & Office,1,19.31,0.05,Marketplace,Credit Card,Standard,No,2
ORD-109083,3/8/2026,CUST-2350,New,West,WA,Fitness Tracker,Fitness,1,84.44,0.05,Retail Store,Apple Pay,Standard,No,5
ORD-108577,4/5/2026,CUST-5871,Returning,Southeast,VA,Smart Watch,Electronics,1,148.07,0,Retail Store,Credit Card,Standard,No,5
ORD-111004,########,CUST-3821,Returning,Northeast,CT,Hoodie,Clothing,3,58.85,0,Online,Credit Card,Standard,No,
ORD-112143,########,CUST-5598,Returning,Southwest,OK,Standing Desk,Home & Office,2,303.96,0,Online,PayPal,Standard,No,5
ORD-109039,########,CUST-3169,New,Southeast,FL,Smart Watch,Electronics,2,144.87,0,Corporate,PayPal,Express,No,
ORD-101194,########,CUST-2690,Returning,Southeast,VA,Jeans,Clothing,5,62.01,0,Retail Store,Bank Transfer,Next Day,No,5
ORD-112190,########,CUST-3059,New,Southeast,FL,Fitness Tracker,Fitness,2,79.37,0,Marketplace,Debit Card,2-Day,No,4
ORD-110756,6/4/2025,CUST-3307,VIP,West,OR,Office Chair,Home & Office,1,204.98,0.15,Corporate,Apple Pay,Standard,No,4
ORD-108175,########,CUST-2285,Returning,Southwest,OK,Wireless Headphones,Electronics,1,96.77,0.05,Online,Credit Card,2-Day,No,4
ORD-102613,5/1/2026,CUST-6677,Returning,WEST,NV,Jeans,Clothing,2,$68.23,0.15,Online,PayPal,Express,No,5
ORD-103105,########,CUST-5668,New,West,WA,Resistance Bands,Fitness,1,24.64,0.1,Marketplace,Debit Card,Standard,No,5
ORD-103371,########,CUST-5006,Returning,Southeast,NC,T-Shirt,Clothing,1,$24.21,0.2,Retail Store,Bank Transfer,2-Day,No,5
ORD-108344,########,CUST-5688,Returning,West,AZ,Running Shoes,Clothing,1,78.56,0.1,Marketplace,Bank Transfer,Standard,No,
ORD-106399,########,CUST-4680,Returning,West,WA,USB-C Hub,Electronics,1,38.86,0.1,Online,Apple Pay,Next Day,No,5
ORD-112175,########,CUST-1997,New,West,WA,Foam Roller,Fitness,1,$25.75,0.05,Marketplace,Bank Transfer,2-Day,No,5
ORD-101748,########,CUST-5657,Returning,Midwest,MI,Running Shoes,Clothing,1,81.87,0,Corporate,Credit Card,Standard,No,5
ORD-110136,########,CUST-3236,New,Midwest,IL,Water Bottle,Fitness,1,21.05,0.05,Online,Credit Card,Express,No,4
ORD-104906,########,CUST-5772,Returning,Northeast,PA,T-Shirt,Clothing,1,23.47,0,Online,Bank Transfer,Standard,No,5
ORD-100341,########,CUST-2118,Returning,Northeast,NY,Foam Roller,fitness,2,27.3,0.1,Corporate,Bank Transfer,Express,No,5
ORD-102865,4/6/2025,CUST-1955,New,Southeast,FL,Monitor Stand,Home & Office,1,61.6,0,Retail Store,Bank Transfer,Standard,No,4
ORD-109843,########,CUST-2612,New,midwest,MO,Foam Roller,Fitness,5,25.76,0.1,Online,Debit Card,Standard,No,5
ORD-101473,3/3/2026,CUST-3620,New,West,AZ,Monitor Stand,Home & Office,3,$64.70,0.05,Online,PayPal,Express,No,4
ORD-107470,2/7/2026,CUST-2231,Returning,Midwest,MI,Running Shoes,Clothing,4,82.31,0,Online,Debit Card,Standard,No,5
ORD-108257,########,CUST-1325,New,southwest,OK,Smart Watch,Electronics,2,157.01,0.05,Corporate,PayPal,Express,No,5
ORD-108053,########,CUST-4115,Returning,Midwest,IL,Desk Organizer,Home & Office,1,24.69,0.1,Retail Store,Bank Transfer,Standard,Yes,5
ORD-108376,########,CUST-2750,Returning,MIDWEST,MN,Jeans,Clothing,1,66.26,0.15,Corporate,Debit Card,Express,No,5
ORD-107528,2/8/2025,CUST-1937,Returning,Southwest,NM,Smart Watch,Electronics,2,153.39,0,Marketplace,Apple Pay,Express,No,5
ORD-109950,########,CUST-1557,New,Southwest,NM,Wireless Headphones,Electronics,1,95.06,0,Online,Debit Card,Standard,No,4
ORD-100895,########,CUST-4990,New,West,CA,Resistance Bands,Fitness,1,23.18,0.2,Marketplace,Credit Card,Standard,No,4
ORD-112213,########,CUST-6324,Returning,West,AZ,Standing Desk,Home & Office,2,343.96,0.15,Corporate,Debit Card,Standard,No,4
ORD-112077,########,CUST-3546,Returning,Northeast,CT,Notebook Set,Home & Office,2,20.44,0.05,Online,Credit Card,2-Day,Yes,3
ORD-104563,########,CUST-2315,New,Midwest,OH,Bluetooth Speaker,Electronics,2,67.2,0.15,Retail Store,Credit Card,Express,No,1
ORD-100371,########,CUST-2566,VIP,Southeast,FL,Hoodie,Clothing,1,54.2,0.05,Retail Store,PayPal,Standard,No,4
ORD-105931,########,CUST-3526,Returning,Southwest,NM,Fitness Tracker,Fitness,1,79.36,0.05,Marketplace,Debit Card,Next Day,No,3
ORD-109331,########,CUST-2671,VIP,Northeast,NY,Backpack,Clothing,1,50.42,0,Retail Store,PayPal,Express,No,5
ORD-101804,9/8/2025,CUST-4111,New,West,WA,Wireless Headphones,Electronics,1,94.78,0,Online,Apple Pay,Express,Yes,4
ORD-102476,########,CUST-1341,New,Midwest,MN,Running Shoes,Clothing,1,79.46,0,Online,Apple Pay,Express,No,4
ORD-109406,########,CUST-2840,VIP,Southeast,FL,Standing Desk,Home & Office,2,335.48,0,Corporate,Credit Card,Standard,No,4
ORD-107303,########,CUST-6007,New,Midwest,IL,Dumbbell Set,,1,132.7,0.2,Online,Bank Transfer,Express,No,3
ORD-107046,########,CUST-5845,New,Southwest,NM,Monitor Stand,Home & Office,1,59.19,0,Online,Apple Pay,Standard,No,5
ORD-103622,########,CUST-6433,New,West,CA,USB-C Hub,Electronics,1,40.75,0,Online,PayPal,Standard,No,4
ORD-101503,########,CUST-4585,New,West,NV,Desk Lamp,Home & Office,4,47.95,0.15,Online,Bank Transfer,Standard,No,4
ORD-105193,########,CUST-3406,Returning,Southeast,GA,Resistance Bands,Fitness,3,23.94,0,Online,Credit Card,Express,No,5
ORD-105397,########,CUST-6183,VIP,West,OR,Running Shoes,Clothing,1,80.45,0,Online,Credit Card,Express,No,5
ORD-108027,1/6/2026,CUST-2768,Returning,Midwest,MI,Office Chair,Home & Office,2,176.65,0.15,Retail Store,Bank Transfer,Express,No,4
ORD-103791,########,CUST-4708,New,Midwest,MN,Monitor Stand,Home & Office,1,57.31,0,Marketplace,Apple Pay,Standard,No,4
ORD-102661,########,CUST-6113,New,West,WA,Wireless Mouse,Electronics,2,37.67,0.1,Online,Credit Card,Standard,No,3
ORD-107966,########,CUST-6487,,Midwest,OH,Yoga Mat,Fitness,2,36.69,0,Retail Store,Debit Card,Standard,No,
ORD-100177,2/4/2026,CUST-1649,Returning,Northeast,MA,T-Shirt,Clothing,1,23.43,0.05,Retail Store,Apple Pay,Standard,Yes,3
ORD-111577,########,CUST-1361,New,West,OR,Hoodie,clothing,2,51.44,0.05,Retail Store,Bank Transfer,Standard,No,
ORD-100087,########,CUST-6356,VIP,Southwest,TX,Bluetooth Speaker,Electronics,2,68.1,0.2,Marketplace,Credit Card,Standard,No,4
ORD-102733,2/1/2026,CUST-2311,Returning,Southeast,TN,Desk Lamp,Home & Office,1,41.94,0.1,Online,Apple Pay,Standard,No,3
ORD-103773,########,CUST-2715,New,West,CA,USB-C Hub,Electronics,2,42.14,0.1,Online,PayPal,Next Day,No,4
ORD-106351,7/8/2026,CUST-5224,Returning,Southwest,OK,Office Chair,Home & Office,1,194.14,0.2,Retail Store,Debit Card,Standard,No,4
ORD-108099,########,CUST-1030,Returning,Northeast,MA,Bluetooth Speaker,Electronics,1,75.25,0.05,Retail Store,Credit Card,Next Day,No,
ORD-104456,########,CUST-5842,New,Midwest,IL,Desk Lamp,Home & Office,3,43.88,0.1,Online,Bank Transfer,Next Day,No,5
ORD-100355,########,CUST-6796,New,Northeast,PA,Mechanical Keyboard,Electronics,1,99.93,0,Retail Store,Apple Pay,Standard,Yes,3
ORD-112082,########,CUST-4022,New,West,OR,Monitor Stand,Home & Office,4,56.96,0.2,Retail Store,Debit Card,2-Day,No,1
ORD-108124,########,CUST-3330,New,Southeast,FL,Hoodie,Clothing,1,54.76,0.05,Online,Debit Card,Next Day,No,
ORD-111789,4/4/2025,CUST-5141,New,Midwest,MO,Wireless Headphones,Electronics,2,89.08,0,Retail Store,Apple Pay,Standard,No,5
ORD-105287,########,CUST-4849,New,Midwest,MN,Foam Roller,Fitness,1,29.37,0,Online,Debit Card,Standard,No,3
ORD-108035,########,CUST-3176,New,Southeast,TN,Running Shoes,Clothing,5,82.93,0.1,Corporate,Bank Transfer,Standard,No,5
ORD-105395,########,CUST-6488,Returning,west,AZ,Standing Desk,Home & Office,1,347.68,0.05,Online,PayPal,Standard,No,2
ORD-103613,########,CUST-1676,new,Northeast,MA,Jacket,Clothing,2,128.33,0.2,Online,Credit Card,Standard,No,5
ORD-108507,########,CUST-4862,VIP,Midwest,MI,Desk Lamp,Home & Office,1,42.52,0.15,Corporate,Bank Transfer,2-Day,No,4
ORD-110492,########,CUST-1697,New,Southwest,OK,Backpack,Clothing,1,47.24,0,Retail Store,Credit Card,Express,No,5
ORD-107800,6/3/2026,CUST-3643,New,Midwest,MO,Jacket,Clothing,2,115.37,0.05,Marketplace,Credit Card,Standard,No,5
ORD-104693,########,CUST-1111,New,Southeast,NC,Wireless Headphones,Electronics,3,95.75,0,Online,Bank Transfer,Express,No,4
ORD-109541,########,CUST-4698,Returning,Southwest,TX,Bluetooth Speaker,Electronics,1,65.6,0,Marketplace,Debit Card,Standard,No,5
ORD-108284,########,CUST-1647,Returning,Midwest,MN,Monitor Stand,Home & Office,1,60.33,0.05,Marketplace,Bank Transfer,Next Day,No,5
ORD-107863,########,CUST-4992,Returning,Southeast,FL,Water Bottle,Fitness,5,19.76,0,Retail Store,Credit Card,2-Day,No,1
ORD-103505,########,CUST-2595,New,Southwest,TX,Wireless Headphones,Electronics,4,96.65,0.05,Retail Store,Credit Card,Next Day,No,2
ORD-106374,########,CUST-5262,New,Midwest,OH,Bluetooth Speaker,Electronics,1,65.43,0,Online,Debit Card,Standard,No,1
ORD-108530,########,CUST-2774,Returning,SOUTHWEST,TX,Smart Watch,Electronics,2,158.74,0.05,Corporate,Bank Transfer,2-Day,No,5
ORD-105131,########,CUST-4835,Returning,Midwest,OH,Wireless Headphones,Electronics,1,97.03,0,Online,Credit Card,2-Day,No,3
ORD-101315,########,CUST-6486,Returning,WEST,AZ,Jeans,CLOTHING,2,60.71,0.15,Marketplace,Debit Card,Standard,No,4
ORD-111561,########,CUST-2673,New,West,WA,Fitness Tracker,Fitness,1,79.98,0,Online,Debit Card,Next Day,No,4
ORD-108429,4/4/2026,CUST-4489,New,Northeast,NJ,Jacket,Clothing,1,113.08,0,Retail Store,Debit Card,Express,Yes,5
ORD-107890,########,CUST-3110,returning,Southwest,TX,Jeans,Clothing,3,64.18,0.05,Online,Credit Card,Express,No,5
ORD-109662,########,CUST-6185,New,Northeast,CT,Running Shoes,Clothing,2,82.82,0,Online,Credit Card,Next Day,No,4
ORD-111918,########,CUST-5819,Returning,Northeast,CT,Hoodie,Clothing,1,52.97,0.1,Corporate,Credit Card,Standard,No,4
ORD-106028,########,CUST-5773,Returning,Midwest,MN,Yoga Mat,Fitness,1,34.06,0,Corporate,Bank Transfer,Express,No,3
ORD-104515,########,CUST-1495,New,Midwest,MN,Mechanical Keyboard,Electronics,1,95.22,0.15,Online,PayPal,Express,No,5
ORD-112032,4/9/2025,CUST-1881,New,West,NV,Wireless Mouse,Electronics,1,32.95,0,Online,PayPal,2-Day,No,4
ORD-108627,3/5/2025,CUST-6789,New,,MN,USB-C Hub,Electronics,1,38.72,0,Online,Apple Pay,Standard,No,5
ORD-102191,########,CUST-2719,Returning,Northeast,CT,Monitor Stand,Home & Office,1,62.22,0.05,Corporate,Credit Card,Express,No,5
ORD-108170,########,CUST-3975,VIP,Southwest,TX,USB-C Hub,Electronics,1,41.73,0,Retail Store,Apple Pay,2-Day,No,3
ORD-102791,########,CUST-2822,Returning,Southeast,NC,Resistance Bands,Fitness,1,23.73,0,Corporate,Debit Card,Standard,No,4
ORD-100781,########,CUST-3121,New,Southeast,FL,Smart Watch,Electronics,1,145.21,0.05,Retail Store,Bank Transfer,Next Day,No,5
ORD-109916,########,CUST-5588,Returning,Southeast,TN,Resistance Bands,Fitness,3,22.09,0.05,Online,Bank Transfer,Next Day,No,3
ORD-110907,3/8/2025,CUST-5058,New,Midwest,OH,Bluetooth Speaker,Electronics,2,65.69,0.1,Retail Store,Bank Transfer,Standard,No,
ORD-108038,2/8/2026,CUST-6496,New,Southwest,NM,Yoga Mat,Fitness,1,35.52,0.1,Retail Store,Bank Transfer,Next Day,Yes,3
ORD-103416,########,CUST-5559,Returning,southwest,NM,T-Shirt,Clothing,1,24.09,0,Corporate,Credit Card,Next Day,Yes,3
ORD-110669,########,CUST-4581,Returning,SOUTHEAST,VA,Desk Organizer,Home & Office,1,24.93,0,Retail Store,Bank Transfer,Express,No,5
ORD-101730,2/7/2025,CUST-3632,New,West,OR,Wireless Mouse,Electronics,4,37.38,0.05,Corporate,Apple Pay,Standard,No,5
ORD-100393,2/2/2025,CUST-6559,Returning,West,OR,USB-C Hub,Electronics,2,41.16,0,Retail Store,PayPal,Standard,No,3
ORD-109023,########,CUST-2986,Returning,Southeast,GA,Monitor Stand,Home & Office,3,63.84,0,Retail Store,Bank Transfer,Standard,No,5
ORD-110419,########,CUST-3706,,West,AZ,Desk Lamp,Home & Office,1,41.58,0.1,Online,Credit Card,Standard,No,4
ORD-109078,########,CUST-5595,Returning,West,WA,Bluetooth Speaker,Electronics,3,72.98,0.1,Marketplace,Debit Card,Express,No,5
ORD-105327,3/3/2026,CUST-3462,New,West,WA,Bluetooth Speaker,Electronics,1,67.4,0,Online,Apple Pay,Standard,No,4
ORD-106220,7/4/2026,CUST-2816,,Southwest,TX,T-Shirt,Clothing,2,25.78,0.15,Online,Credit Card,Standard,No,5
ORD-109617,########,CUST-5869,New,West,NV,USB-C Hub,Electronics,2,37.88,0,Online,Debit Card,2-Day,No,5
ORD-111157,########,CUST-2583,VIP,Southeast,FL,Dumbbell Set,Fitness,5,136.55,0.2,Retail Store,Debit Card,Express,No,4
ORD-105712,3/9/2026,CUST-4804,New,Southwest,OK,Desk Lamp,Home & Office,1,47.78,0,Online,Credit Card,Standard,No,5
ORD-103034,########,CUST-1587,VIP,Midwest,MO,Smart Watch,Electronics,1,$147.05,0.05,Online,Debit Card,Standard,No,5
ORD-104868,########,CUST-6199,Returning,West,CA,Desk Organizer,Home & Office,2,26.65,0,Online,PayPal,Next Day,No,4
ORD-108596,########,CUST-1985,Returning,Midwest,IL,Desk Lamp,Home & Office,1,46.8,0.05,Online,PayPal,Standard,No,4
ORD-108879,########,CUST-4640,Returning,Southeast,GA,Resistance Bands,Fitness,1,24.22,0.15,Online,Bank Transfer,2-Day,No,
ORD-100370,########,CUST-3593,New,Midwest,MI,Notebook Set,Home & Office,4,20.08,0.05,Retail Store,Credit Card,Standard,No,3
ORD-102446,########,CUST-5540,New,Southwest,TX,Office Chair,Home & Office,1,174.99,0,Online,Bank Transfer,Express,No,5
ORD-102924,9/2/2025,CUST-2449,VIP,Northeast,MA,Backpack,Clothing,3,47.08,0.15,Online,Debit Card,2-Day,Yes,5
ORD-103889,4/5/2025,CUST-3977,Returning,West,NV,Wireless Mouse,Electronics,1,35.91,0.1,Corporate,Credit Card,,No,5
ORD-102404,########,CUST-2996,Returning,West,WA,Standing Desk,Home & Office,2,$305.57,0,Marketplace,Bank Transfer,Express,No,4
ORD-111038,########,CUST-5278,VIP,Southeast,GA,Notebook Set,Home & Office,2,18.92,0.05,Marketplace,PayPal,Standard,No,5
ORD-101822,########,CUST-1633,Returning,West,AZ,Desk Lamp,Home & Office,3,48.35,0.05,Online,Apple Pay,Standard,No,5
ORD-109016,########,CUST-2053,New,Southwest,OK,Wireless Headphones,Electronics,2,96.09,0,Retail Store,Credit Card,Next Day,No,3
ORD-106601,########,CUST-5870,VIP,Midwest,IL,Fitness Tracker,Fitness,2,76.32,0.1,Online,Apple Pay,2-Day,Yes,5
ORD-112074,########,CUST-4351,Returning,Southwest,NM,Foam Roller,Fitness,3,27.3,0.05,Online,Debit Card,Standard,No,5
ORD-101632,########,CUST-3464,Returning,Northeast,NJ,Desk Organizer,Home & Office,1,25.93,0.2,Corporate,Bank Transfer,Express,Yes,5
ORD-104017,8/4/2025,CUST-2446,Returning,Northeast,MA,USB-C Hub,Electronics,2,41.38,0.05,Online,Bank Transfer,2-Day,No,5
ORD-103522,########,CUST-1806,New,Southeast,VA,USB-C Hub,Electronics,4,37.31,0.05,Online,Credit Card,Next Day,No,4
ORD-110896,########,CUST-6036,VIP,Midwest,MO,T-Shirt,Clothing,1,25.28,0.1,Online,Bank Transfer,2-Day,No,5
ORD-105749,########,CUST-5649,RETURNING,Southwest,NM,Hoodie,Clothing,3,58.89,0.05,Online,Apple Pay,Standard,No,4
ORD-101691,2/2/2026,CUST-6582,Returning,Northeast,NJ,USB-C Hub,Electronics,2,39.62,0.1,Marketplace,Bank Transfer,Standard,No,
ORD-109627,########,CUST-6151,New,West,NV,Desk Lamp,Home & Office,2,42.7,0,Online,Credit Card,2-Day,No,4
ORD-111994,########,CUST-6007,New,West,CA,Office Chair,Home & Office,1,181.19,0,Corporate,Debit Card,Express,No,5
ORD-106346,########,CUST-3726,Returning,Southeast,VA,Jacket,Clothing,2,111.85,0,Marketplace,Bank Transfer,2-Day,No,
ORD-101648,########,CUST-4587,VIP,Southwest,OK,Desk Lamp,HOME & OFFICE,3,48.45,0,Retail Store,PayPal,Standard,No,3
ORD-102013,2/8/2025,CUST-5898,New,Southeast,TN,Bluetooth Speaker,Electronics,3,72.93,0.05,Online,Bank Transfer,Standard,No,3
ORD-102234,########,CUST-3048,Returning,West,WA,Wireless Headphones,Electronics,5,96.78,0,Retail Store,Credit Card,Standard,Yes,5
ORD-105927,########,CUST-6768,New,Southeast,TN,Resistance Bands,Fitness,4,21.62,0,Marketplace,PayPal,Standard,No,4
ORD-100968,########,CUST-5447,VIP,Southwest,TX,USB-C Hub,Electronics,5,41.03,0.15,Retail Store,PayPal,Express,No,5
ORD-108063,########,CUST-6477,Returning,Southwest,NM,Dumbbell Set,Fitness,2,122.17,0.1,Corporate,Bank Transfer,Express,No,3
ORD-107871,########,CUST-4317,New,Southeast,VA,Jacket,CLOTHING,1,118.62,0.1,Marketplace,Bank Transfer,Standard,No,4
ORD-108341,7/1/2026,CUST-4750,Returning,Northeast,NY,Hoodie,Clothing,2,55.01,0.2,Online,Debit Card,Standard,Yes,3
ORD-107788,########,CUST-1929,Returning,Southeast,GA,Running Shoes,Clothing,2,88.59,0,Online,Apple Pay,,No,3
ORD-104120,8/3/2025,CUST-4391,Returning,West,OR,Notebook Set,Home & Office,2,20.42,0.05,Retail Store,PayPal,Express,No,
ORD-110735,6/1/2026,CUST-4729,RETURNING,Southwest,TX,Desk Lamp,Home & Office,1,43.7,0,Online,PayPal,Express,No,4
ORD-109522,5/6/2025,CUST-5778,New,West,AZ,Monitor Stand,Home & Office,1,56.85,0,Retail Store,Apple Pay,Standard,No,4
ORD-101742,5/5/2025,CUST-4850,Returning,Southeast,GA,Mechanical Keyboard,Electronics,2,100.54,0.1,Online,PayPal,Standard,Yes,4
ORD-105748,########,CUST-5801,New,Northeast,MA,Jacket,Clothing,1,114.54,0,Retail Store,Bank Transfer,2-Day,No,5
ORD-108602,########,CUST-1264,Returning,West,OR,Bluetooth Speaker,Electronics,1,$70.73,0.05,Online,Debit Card,Express,No,5
ORD-109443,3/1/2026,CUST-1346,Returning,Midwest,MI,Mechanical Keyboard,Electronics,2,99.48,0,Marketplace,PayPal,Standard,No,4
ORD-102823,########,CUST-2244,Returning,Midwest,OH,Water Bottle,Fitness,1,19.22,0.05,Online,PayPal,2-Day,No,5
ORD-111537,########,CUST-4863,Returning,West,OR,Hoodie,Clothing,1,56.94,0,Online,PayPal,Standard,No,5
ORD-110421,########,CUST-1610,VIP,Southwest,TX,Office Chair,Home & Office,1,199.2,0.1,Marketplace,PayPal,2-Day,No,5
